	Tneg1	T45	T60	T90	T180	T300	Galactose.minusLys	Galactose.plusLys
YPL111W							1.1529083433183	
YPL126W							1.2003787002435549	
YPL127C		-1.19945862269981	-1.0974378524664248					
YPL131W							1.16748952984402	
YPL135W						-2.3205621684352797		
YPL137C					1.14990434082552			
YPL143W							1.757732079850945	
YPL147W								-1.416531971323955
YPL153C							-1.309327866449125	-1.819821131494265
YPL156C	1.9379182962428403	1.22599561722041	1.425758295005795	1.10223501314874	1.07264238275249			
YPL163C						2.065609598600125		
YPL169C							1.1121560847146201	
YPL175W								1.3465926692906849
YPL188W						-1.73788195682544		
YPL189C-A	-1.09399980732047				-1.089859319908785			
YPL189W		1.3698600476164202	1.43627410234983	1.43812503629588	1.087069210608135			
YPL199C								1.053957022802205
YPL202C							1.144134725343255	1.460468478553545
YPL203W							-1.2743283800997052	-1.1383199806514799
YPL211W							1.33040755074133	
YPL212C							1.965800646017565	
YPL222W							-1.46898976531451	-1.6319657923170752
YPL226W							1.74107756805465	
YPL229W						-1.194117795901695		
YPL239W							1.0319408041476401	1.35892413982192
YPL240C		2.106108992076605	2.473851162189595	1.8256122972338202	2.19432752619804	1.80682398076541	1.472237805229565	1.56803625134848
YPL247C						1.0319461529109302		
YPL249C-A			1.057198376772575	1.165222330195025			1.65798259344905	
YPL250C	1.52771092392547				1.26163852679625		1.8433965039735898	1.85459291987849
YPL256C						1.269435216964305	1.1393945701667851	
YPL262W								1.0693823194788799
YPL263C							1.1085994882123649	1.4768821811413302
YPL264C						-2.547185950351865		
YPL266W								1.0305328487054748
YPL271W						-1.06387988699548		
YPL272C					1.338243736168645			
YPL274W						-1.8191098285933651		
YPR001W								-1.0227803588125899
YPR002W	1.27990270242459			1.313480223889725				
YPR006C							1.41803593636137	1.536234779703845
YPR009W	1.171041272910565						1.6436499017905999	1.944757181431
YPR010C							2.021474455292415	
YPR010C-A		-1.159238807077825						
YPR030W					1.548282158856675	1.26691412892442		
YPR033C							1.12315156288907	1.5173910936601351
YPR035W							2.28422812599005	1.74958443296538
YPR036W-A	1.41483192066069	1.1305915630208552						
YPR043W						-1.331440455979275	1.680625863137645	
YPR057W						-1.060773928092305		
YPR058W						-1.619620315661635		
YPR065W							1.515012191068175	1.265741457741745
YPR066W							-1.005103034491925	
YPR073C								1.03991386335532
YPR074C							2.5808586720499997	2.2181579652221153
YPR094W							1.240722514784745	1.2833436013419801
YPR098C		-1.112531779633505	-1.160843282420735	-1.0783343386427648				
YPR102C							1.312809527282385	
YPR110C							1.71489396293572	1.109840040658755
YPR116W								1.11132361806351
YPR125W							1.203660639715845	1.53299849074256
YPR138C								1.3215485492474301
YPR145W							1.93551367270155	1.8453413613970602
YPR146C						-1.1746019214975147		
YPR149W						-1.6668967290921999		
YPR157W	-1.143060201053705					-1.55433263669188	2.9453267037005055	3.3205865717936
YPR158W							2.0621921252553648	2.3760242836815904
YPR160W	-2.3599564671459596					-1.50328487504072		
YPR167C							1.7629570384390902	1.5371923540419048
YPR172W							-1.179110901669135	-1.647590040522405
YPR175W								1.6023468191557853
YPR182W						-1.03906692528563		
YPR185W								-1.175934483508445
YPR190C							1.667147470068985	1.18908670754116
YPR191W		-1.070143839264065						
YPR192W							-1.1601319869316398	-2.168215752130415
YPR194C						1.2137910839384798		
YPR196W					1.21483728641231			1.323766331740115
YPR201W								-1.08518563251258
