	Tneg1	T45	T60	T90	T180	T300	Galactose.minusLys	Galactose.plusLys
YJR050W		-0.4595731760722125		-0.39278524620909	-0.5369523838875585			
YJR051W			-0.2661657856387245		-0.28663777417935654			
YJR052W							0.6373067661065241	
YJR054W		0.268293943825241	0.402808906724199	0.42580822240362204	0.4859161516654035	0.8445525870479669		0.8813471592274449
YJR055W		-0.414979725433971			-0.5899232872231135			
YJR056C					-0.400013660097326		0.46911621664775804	
YJR057W							-0.50815459913809	
YJR058C		-0.45062502319516	-0.4194865392644885			-1.09526763587364		0.633224030432566
YJR059W					0.6507298350611765			-0.5482697679333309
YJR060W			-0.4736389942359675	-0.345276875025997	-0.5063650934423969		-0.5069796318930566	
YJR061W					0.848845716312846			
YJR062C							-0.5736570201539195	
YJR064W							0.7322598958003185	0.47252286727584947
YJR065C							-0.415920278315508	-0.408047581528511
YJR066W		0.430060691125581	0.5978046861240215	0.5338359258731835	0.8920298879139279		-0.7099884961719265	-0.7074099911457874
YJR067C					-0.5484624930880244			
YJR068W		-0.3336768588461685	-0.28242285290170654					
YJR069C		-0.4562203871687625	-0.5301986524185485	-0.457506896490115	-0.6690940633870446		1.365705139448465	1.1221872720788801
YJR070C					-0.473374965803258		0.7177651476978305	
YJR072C		-0.32101893614416155	-0.36534028517854955		-0.5950030162118375			-0.403397684695783
YJR073C	-1.7520992200858698	-1.530622384793475	-1.8147315005824551	-1.612600970334935	-1.06067997227275		-0.6345259074925704	-0.4543413261612175
YJR074W	-0.91557515549886	-1.182285223924335	-1.246565279122895	-0.7782522628903115	-0.8745650365525895	-1.1947224616708398	-0.5504003051597175	-0.636920748267978
YJR075W						1.036491218695055	0.558793880101873	
YJR076C	-0.436473605772727	-0.39123445125534295	-0.395181826460384	-0.34979156179495197	-0.401275340270708			
YJR077C							0.3906932696237645	
YJR078W	-0.5518120283946215	0.9959451390925156	1.05344485102231	1.089260320334255	1.2730756193222899		0.6313044217435511	
YJR079W	-0.7891231353142509						0.72505530780371	0.7470775696089154
YJR080C	-0.670610531632871	-1.2352170549386798	-1.07294021242418	-0.91280873942854	-0.6489456571355815			
YJR082C								0.521983210643373
YJR083C							-0.5694705136827205	
YJR085C	-0.7469590235557069	-1.25647397185754	-1.28237122638412	-1.1591707206265651	-1.5529395011973	-1.0495242088401149	-0.48865804675980906	-0.467901028057106
YJR088C		-0.3744862787359925	-0.36788089002084146	-0.409517116955194				
YJR089W	0.480545461555835	0.3595814853628925	0.5323339161107811	0.41231673077549647	0.641605099315614			
YJR090C	0.511892844635329	0.5183609720840741	0.5882689853494175	0.537043775796471	0.7264329176162321		-0.46573397305468145	-0.7175992789498329
YJR091C		0.782361561815792	0.680982558344065	0.43748140912095845	1.11792391071744		0.5546410514030731	
YJR092W					0.5779951773821046		-0.38126978265459854	-0.7998081409930875
YJR093C								-0.47342598989978846
YJR094W-A		-0.6361696959916615	-0.632736450158775		-1.0625725678445002		1.3327041135246502	
YJR096W							-0.8462918016090765	
YJR099W		-0.5442937489325781						
YJR100C	-0.478280047900851				-0.439914927296042			
YJR101W	-0.4621074469397475	-0.4765488623616325	-0.698625284741317	-0.5729979986965106	-1.0175851105231701		0.7483842778437215	1.0815210119117649
YJR102C		-0.6910562833114096	-0.592096884877456	-0.45476523648036704				
YJR103W		-0.542836723088604	-0.8440195865535696	-0.7808290921367149	-0.4640052799157566			
YJR104C		-0.7288126439541505	-0.8271052154931644	-0.6251723311958286	-0.802388204095848		-1.21479966777459	-0.8895542310891584
YJR105W		-0.509103438951091	-0.6623436802235205	-0.4786810205119375	-0.4349406238095425			
YJR106W		0.727722069826459	0.8247508062992499	0.4846542552234985	1.026616360591956	1.271712841612685		-0.4051343438161995
YJR107W		0.402036200034485	0.514904587592754	0.6215685958358115	0.7128247029457975	0.7498394406590004		
YJR109C						-1.575504354326645		
YJR111C						-2.206264082808675		
YJR112W	-0.771390763698413	-0.8227337930331511	-0.695630453188609	-0.6052417656204561	-0.848313729156397	-1.853166574597595	-0.5697156483589676	
YJR112W-A	-0.6132499447081226	-0.616602366015393	-0.6722162187327556	-0.7758577301474605	-0.9306041304464281	-0.8958347885667075	-0.563242693583189	
YJR113C			-0.36596221895044945		-0.5588544328643665		-0.4132314863051575	
YJR117W			0.34968998024565556		0.5061156856413945	1.48314293571938	0.38936847071551706	0.407595243647213
YJR118C		-0.47707537358459695						
YJR119C		0.5674797934480855	0.319895129395047	0.445533479922549				
YJR122W		-0.41909044582851596		-0.4000081696872165		-1.1166649240717499		
YJR123W							1.3665714506046898	
YJR124C							0.969237988370735	
YJR125C		-0.3715208943220595	-0.39320947495772296	-0.49010922552968106			-0.5427280497211884	-0.670395588384491
YJR126C							-0.579045105152543	-0.938255757649394
YJR127C							0.32559472385023946	0.830216279084451
YJR129C		-0.3783711285650755	-0.41350815075546354					
YJR130C						-2.268596080640965		
YJR131W		-0.37146974732873406	-0.2908700218958395	-0.29733717497965206		-0.8380204424635656		
YJR132W	0.700192477300553	0.6343645578165875	0.619334415792776	0.5851794103193986	0.7009804424778501			-0.479246324222976
YJR133W	-0.8193086234662039	-0.692586913192068	-0.8146443252846176	-0.6872508584587171	-0.77700508500569	0.9233866185398896		0.48509698014256447
YJR134C	0.648048339449194		0.49454423768060796	0.5044403945838045	0.600889213334854		-0.4359333004653835	-0.9420657935617516
YJR135C							-0.466837157521371	
YJR135W-A		-0.552729008941547	-0.6117635660685266	-0.46907685236177743	-0.5764199504434819			
YJR136C							-0.414759662627489	
YJR137C		0.7307878736548039	0.8309399289635699	0.693167612842913			0.7566275881000005	
YJR138W			0.546207716670587	0.431640241848838	1.0313372319943914		-0.490848134733994	-0.781200454328686
YJR139C		-0.3526566300850005	-0.42076496774474903	-0.3261922825684545				
YJR140C	0.38787215542267695		0.49754914155529	0.43429942112326947	0.78481067253392			
YJR142W			-0.2853416361827955					0.5659144604433844
YJR143C					0.40783628219801404		0.40261044867465545	
YJR144W	-0.7454832828290345	-1.03290660117311	-0.928385159314258	-0.79414103088687	-0.9419947603163139			
YJR145C		0.25862193683110646					2.02951815475914	
YJR146W	1.247232002486885	0.9683896633490314	0.773823644036131	1.058194051585355	0.627265984071587			
YJR147W	0.7655685479492764		0.35156490157998854					
YJR148W		0.9562477152239225	0.6858025715623469	0.5741190649915535			0.35746355816292147	0.3641345995881585
YJR149W		0.7019269044435509	0.8464142079177426	0.7258210666713825				
YJR151C		0.675029433892839	1.0735096403147502	1.2177802717356099	1.22662064896411		-0.3821851824644481	-1.02691769660221
YJR152W		0.9126276799552879	0.9244455843356685	1.565101069306185	0.8893192511052704			
YJR153W	0.8808323199985946	0.504349897715525	0.6574399348201354	1.1003518170474	1.602059190661015			
YJR154W	-1.45468860424918			-0.6010823633736715			-0.452345930543463	-1.00694130602401
YJR155W	-1.231657985629965						-1.0350309973940552	-1.0398894003726151
YKL001C		0.9672608204402785	0.7225602550718255	0.8669982140650774	0.7909930313857549		1.706473555174175	1.657386683225935
YKL002W		-0.4652894909639275	-0.40893421255557494		-0.7479652429318335		-0.7132257909029776	-1.02752975287755
YKL003C		-0.46319497101983154	-0.398250936849943		-0.5702496406815845			
YKL004W			0.36980554630417306	0.3894412852398085				
YKL005C							-0.8469793622976309	-0.7650835500417891
YKL006C-A		-0.607643321849285	-0.481814604452511		-0.7008999829535609			
YKL006W							2.002198911861265	
YKL007W							-0.48690290097781297	-0.7232890659367215
YKL008C		0.378288677269981	0.3010274953930045	0.308693689400533				0.7037481807918085
YKL009W			-0.35247923063626246		-0.9159313226888846		2.3801521677077897	1.8876809403609651
YKL010C	0.696028248716958	0.507737947092203	0.6863570531607845	0.5491294771439346	0.7351063719532613			
YKL011C			-0.41534423441403556					0.9098840179282894
YKL013C		-0.4821032581043919	-0.41222033513635	-0.478878361901806	-0.44365495063960503			
YKL014C		0.5568636909276989	0.6439597193018916	0.49056130575068596	0.7160474178142651		1.179254539783255	0.7113895782970712
YKL015W		0.6387937231766985	0.53247947996406		0.758611957526353			-0.4878368468255895
YKL016C		-0.8115320228526659	-0.7876573629891089	-0.7232342314380654	-0.7421499064722621		0.32668855183319245	0.6366622654844494
YKL017C				0.244475934463951				
YKL018C-A	-0.8675832626428315	-1.450692241068345	-1.280572730016725	-1.38581810798819	-1.341888574970845	-1.0691781135419451	-0.594122069699849	-0.5195640280668701
YKL018W		0.274740281583591		0.28474331177456097				0.6638205754909046
YKL019W			-0.388417192764787					
YKL020C		0.589200295992652	0.619629635410986	0.595006386441401	0.8470207459020835		-0.3191414790182745	-0.40494664006652203
YKL021C			-0.24963505088911553		-0.5182183152300874			
YKL022C		0.23597394005622951	0.227065250115418					
YKL023C-A	-0.8203062391230369				-0.725844299962711			
YKL023W		0.36351098265194104						
YKL024C		0.4442739261050125					0.9191775686615276	1.105626550459695
YKL026C							-0.882499253563762	-0.8028019069716141
YKL027W		-0.2551668619529415	-0.37206279657191954	-0.4620324940841795	-0.508038176536683			
YKL028W							-0.5260174555315925	-0.5382820861541969
YKL029C							1.6034235563736599	0.5707705646101935
YKL032C							1.2674416242697601	0.6273419673668614
YKL033W					0.368602770115408			
YKL033W-A			-0.5201640805444215	-0.48081310658865456	-0.6169505431585345			0.796070301114656
YKL034W							-0.44944457578677155	-0.37065096569021
YKL035W	-1.2567352406043648	-0.470931556713804	-0.513324838573302	-0.5285188488247725			-0.8423658261297524	-0.4778963219461035
YKL038W		0.519326400225297	0.679957992989153	0.491493535176689	0.976262276614521			
YKL040C			-0.3657131143679995					
YKL042W				0.3439151624313025	0.388906207956232			
YKL043W							0.8167672881074759	0.7824328246393225
YKL045W								0.724709225579335
YKL048C								0.622236453312495
YKL049C							-0.41353122819014	
YKL050C				0.504811990460005	0.850098624596255		-2.690461686488115	-3.4339579983096353
YKL051W							0.7486242356046295	1.203877550586225
YKL052C	-0.6579280257934015	-0.5227833358058049	-0.553415872647683		-0.66987746609941	-1.058127542491505	0.41785526234528747	0.6002498359660409
YKL054C						0.8554749733616339		
YKL055C						-1.128168752027795		0.7735236400050859
YKL056C		-0.494460783032702	-0.5879450404841	-0.40225200450755594	-0.704772677554144		0.704000260326549	0.7754059084428875
YKL057C	0.42214611075789		0.327443859836306		0.5460054301973715			
YKL058W		-0.8157279934403749	-0.671123701218185	-0.5824608505943745	-1.130753034589545	-1.0026132585396885		
YKL060C	-1.392302350989						0.7497908808696696	-0.7689921323952025
YKL061W					-0.526567362800635			
YKL062W	-0.7057605350273686					-0.851268274577442	0.8940083376324179	1.0138729332992886
YKL063C								0.388154959571293
YKL064W		0.594588867024451	0.5542267211099594		0.619971457256857		-0.39066759646215354	-0.48648063890811044
YKL065C							-0.5535007259414975	
YKL066W								0.5414826035101266
YKL067W	-0.5962331889377235	-0.838629448075497	-0.7907613857414155	-0.7713917341703576	-0.8827659269475456			
YKL068W		0.2872749522871635	0.3479423148964811		0.4671554344659255		0.5262993892108535	
YKL068W-A	0.9403527007386668		-0.5734056922474875	-0.5222096957679895			1.49610910394141	1.6117975281594452
YKL069W		-0.502355544260336	-0.5567836711131746	-0.455338799517905	-0.724294561852191			-1.17349164947145
YKL070W		0.5398139643579785	0.35769677585533555		0.3965630630792125			
YKL071W	0.6808839901121999	0.828155185611525	0.7091115528552705	0.855259130786105	0.9700190300121576			
YKL072W		0.5403523675476	0.541001785110904	0.3556447180019965	0.743851293916385		1.0068563212394541	0.7355123587517649
YKL073W			0.324972580243084	0.373598372842541		1.3700556100063248		
YKL076C	1.097347845671075	0.5862279353533575	0.674466962379169	0.665409259520166				
YKL078W							0.9597408774249949	
YKL079W		0.365967525047382	0.3713645968183885	0.306445875193797	0.2841680625942045			
YKL080W		-0.25711202431883495						
YKL081W			0.2549197837217065	0.314281010338841		0.922407621102938	0.8256342168201165	
YKL082C			0.44211689107292895	0.35229731613504045				
YKL084W		-0.3987113981143845						
YKL085W					-0.4231283630431085		0.430737970209104	0.9815138205942744
YKL087C	-0.46800910996052847							0.34489724849015746
YKL089W								0.685169649335815
YKL090W							-0.5999237716931705	
YKL091C							-0.5305167125264766	-0.5009775637591736
YKL092C			0.4757934002314814	0.36999173614522596	0.931177414262313			0.5016049280019925
YKL093W		0.44063335393709796		0.49269036738529404	0.5546762175299915		-1.200275788560635	-1.13056101102224
YKL094W			-0.4511895875360745		-0.558693201013934			
YKL095W								0.787980634425527
YKL096W		1.7863133713576849	1.90587964533928	1.2889487445353551	0.7521311834666425		0.7138406416509764	1.202547167900415
YKL096W-A	-1.643881611149455	-1.48995834789631	-1.5767384453745599	-1.81352730573655	-1.149210872596375		0.590764871431849	-0.806794479237523
YKL098W							-0.3969789559493895	-0.5450390244770076
YKL099C		-0.453943604286116	-0.43961263221100644	-0.34830540894255846	-0.9277937280595334		0.70901060996799	0.850265179849432
YKL100C							-1.037633454327725	-0.7801269712659045
YKL101W			0.547029072643589	0.489900802981901	0.9580247208070205	1.132056260489935	0.41706073336614746	
YKL103C							-0.5405608717641025	
YKL104C		0.9108165593081234	0.7592657643467939	0.5786615491160285	0.657658237356459	1.909154447433425	0.35423911400776054	0.6936452527578065
YKL105C			0.3254795528928195	0.323699094583284	0.7091484051740465			-0.3668515180345725
YKL106W	-0.6807631049183744	0.2774660194155805						
YKL108W	-0.583267669271027						-0.6598244842866425	
YKL109W	1.20017118158642	1.156751323108695	1.0387447855553205	1.1751630835978002	1.075976950213395		1.56700113480611	1.515929606706925
YKL110C							1.337383043778245	1.6231882271899152
YKL112W	-0.6502670404048836			-0.344973913308019			-0.9874366377905406	-0.9452185953944849
YKL113C								-0.826744815350648
YKL117W	-0.613200516016609	-0.516048818718172	-0.467196112069107	-0.47466109294479847	-0.7459163693243706			
YKL119C		-0.6426129001390355						
YKL120W				-0.6520100528792845		-2.359569493030965	2.07531823750677	
YKL121W							-0.41008865504740444	-0.49154354107079196
YKL124W							-0.9055211845005995	-0.9206789225822515
YKL125W	0.46392518817818845							
YKL126W		0.43001713290817045				0.652503666638985		
YKL127W		-0.3900071733170115				0.9098655758239584		
YKL128C							0.6384571867008304	0.8546378203324096
YKL129C		0.6162692524659625	0.5619959475726954		0.8102652493336475		-0.38404135529428046	-0.469348744524604
YKL130C								0.513795531518076
YKL132C					0.5863243721901306		1.382092296529855	1.717295513860485
YKL133C							-0.620318225587093	-0.47315429271626197
YKL135C							-0.585469319227901	-0.46836636340177995
YKL137W		-0.863750479592236	-0.8273507399128786	-0.6906441831723724	-1.1981761354101952			
YKL138C		-0.3642164451922305			-0.5847926121465976			
YKL138C-A		-0.5917113600133085	-0.4684551680178045		-0.570675253048184			
YKL139W							0.41251451819924545	
YKL140W				-0.381735945945612				
YKL141W		-1.1593830603493949	-1.1016878583939151	-0.9659275150929855	-0.964952623183605			
YKL142W		0.4843011800459175	0.44194288845529905				-0.5064138568011686	-0.36960326369409996
YKL143W					-0.39044824399743			
YKL144C					-0.529033028601002			
YKL145W					-0.496918564854422		-0.43833573553732497	-0.351047389304459
YKL146W		0.26300926153353654					-0.469572328655156	
YKL148C		-0.7865173147777145	-0.7733774870574535	-0.5913800592360736		1.2209497211438651		
YKL149C		-0.302423800515938					-0.5696392332765725	-0.761490705541905
YKL150W		-0.858795422747398	-1.013827280709207	-0.7787235523969555	-1.0555030279035749	-1.065435698072435	-0.867485706852105	-0.789044452233954
YKL151C		-0.5575637117297889	-0.864815272264789	-0.536350669825017	-0.736191033858451	-0.7609120423331575	-1.0242516866508549	-0.7225421215831385
YKL152C	-1.820653982734505			-0.756908738010962			0.39291628478955093	-1.28666516312704
YKL153W		1.0855333591597	0.8933217073802875	0.8569457609407355			0.8059213097117446	
YKL154W		-0.433512635568823	-0.439596209078176		-0.5510797571451704		0.763466909219267	0.7352422323428021
YKL155C						-0.612935587232382	0.8052574695548784	
YKL156W		-0.909913720381335	-0.8595319222855634	-0.758248981906156	-1.126984853393255	-0.8792770035573985	1.117497346443875	0.8167587815374435
YKL157W							-0.380332422537625	-0.4358089968845815
YKL159C		0.368017028253649	0.48782869541868346			1.19957899807561		
YKL160W			-0.3934104849894915				-0.3722393192292455	
YKL161C		1.62250936114261	1.410251590453655	1.202721024622955	1.2363156532277	0.9401871814103481		0.8403703670369529
YKL162C							-0.8020581596969301	-0.545029059517544
YKL163W	-1.226633842816785	2.04191753968994	2.139755518147775	2.07465572973317	2.092786976803115		-0.533020762176581	-0.6058012203602535
YKL164C								-0.5219622086887715
YKL165C			0.503750441296296	0.6573390491018374				
YKL167C							-0.50502993862247	
YKL168C		-0.35632519226487447					-1.083264720501945	-1.221448582578045
YKL171W			0.32483311737114695		0.5036672433911256			
YKL172W			0.305106698947225	0.309037415473995				
YKL175W	0.672459726434734	0.5145901774449525	0.706860965497854					
YKL176C		0.4198510295278305	0.6072545428985785	0.45481009228317754	0.781809520841603		-0.31059809300179897	
YKL178C							0.925318869581507	0.732614102886276
YKL180W							1.58023443177317	
YKL181W							0.5441066020924545	0.399909089545198
YKL182W					0.558630439904265		-0.48602379092667747	-0.6162330008333345
YKL184W					0.5046468045232415			
YKL185W							0.475822968221964	0.4020999310901305
YKL186C					-0.42368363300644796			0.341034745708709
YKL187C	1.9328173875892452				0.9811736878616971		-0.8427662448854609	-0.7758803005915509
YKL188C					0.807976697975709		-1.119809095527335	-1.3176544830217
YKL189W			0.23373069377281847					-0.48256255759380895
YKL190W		-0.469520305630114	-0.3126378482175295	-0.348098850990222	-0.404986656013405			-0.44935799170209
YKL191W							0.48790080282914705	0.4519297898758835
YKL192C	-0.5412747194072519	-0.4262035967749096	-0.6308160661972371	-0.6995759554391205	-0.658074987118126			
YKL193C							-0.41003188557940606	
YKL194C		-0.464349899418779	-0.5967527584142285					0.6563320017984664
YKL195W					-0.514350917126924			
YKL196C					-0.541420967602184			
YKL197C					0.8146619533332935		-0.619599624981761	-0.7200487618214715
YKL198C					0.6566880643680331			-1.12187074472196
YKL201C					0.6770285039827515			
YKL203C	0.692761430427761	0.5265881217119105	0.511570791695554	0.5787056216520485	0.7382121557024215		-0.4079372478579075	-0.673390827161057
YKL204W							-0.56152664739659	-0.675408704819996
YKL205W		0.414085904207978	0.4309627927017614		0.429239155810517		0.762578938142765	0.6008176921973835
YKL206C		-0.4294421634679775	-0.36476783005047053	-0.28706901501054505	-0.369096464349597			
YKL207W		-0.7337034909082876	-0.6741103953818686	-0.3999151664969355	-0.6291806905464915			
YKL208W								0.528793902152239
YKL209C					0.37876204240302647		0.60464302341688	
YKL210W							-0.8776966185242284	-1.0019196175282574
YKL211C						-1.39641288602562		
YKL213C		-0.2623111633639545	-0.2663163889142815					
YKL215C					0.44138123754810354			
YKL216W	-1.026769336973463	-0.4604396931397655	-0.7640464174685466	-0.7080874878017175	-0.8200063094115461			
YKL217W						-1.577650756196205		
YKL218C		1.18656651209299	0.5559987823089074				0.4162441852432875	0.787980214575163
YKL219W							0.5435369330868709	0.8223429399716229
YKL220C			0.7705182403750734	0.6995299552901704		-1.6670644034077902	0.488128373582565	
YKL222C	0.7235827313453805	0.698057498672644	0.7612058861689154	0.6717120855382085	0.8681718677271109		-0.505952449229281	-0.5027781410427534
YKR002W				0.344335105341201	0.307723172694394			0.387404517375156
YKR004C					0.48437286644846	0.7195080666478939		
YKR005C					0.552819014619796			
YKR006C		-0.39519698792368646	-0.390416260362982		-0.45787713176716			
YKR007W		-0.5794160150967684	-0.518912681298232	-0.70664050470504	-0.7565130058567505	-0.6883334658726425	0.515639671008383	
YKR008W						0.747860387636178		
YKR010C							-0.38156262850244504	
YKR011C			0.412729960271524	0.443161823907976	0.667039279843176		-0.44743369393304144	
YKR013W							0.39549243400988043	
YKR014C		-0.3490902825826575			-0.3937429467835445			-0.558896044836461
YKR015C	0.7200233119130954	0.7342428083757366	0.6703981073559799	0.6662692562483294	1.1677800626228851			
YKR016W								0.9327075879357689
YKR017C							-0.6613048262626715	-0.7337329113635425
YKR018C		0.2395087678592565	0.2686337905185945				-0.4839837831728445	-0.528047505728842
YKR019C				0.3226438463382505	0.3441229046915315			
YKR020W		-0.5602989864850374	-0.503550668137519		-0.390738872758285			
YKR021W		0.4640575446000475	0.4544803225879025	0.30149584710557203	0.5765760080988754			
YKR022C					-0.47422580455267993			
YKR023W			0.3028535309052005	0.4271219289443005	0.323299830066044			
YKR024C							0.848466080469108	
YKR025W		-0.28510734043212954	-0.30583365522572004	-0.3535106706730195	-0.7492615537610554		0.6261699909688516	0.6284227107409066
YKR026C		-0.36258052710104	-0.4467536784999795	-0.3765094748642855	-0.7572394915894924		1.0086878203496934	0.988421426787292
YKR027W					0.3147855406448995			
YKR028W			0.40318191884743804		0.5355445237068626			-0.7286364930578065
YKR029C		0.26832063066843304	0.3242611068438005		0.5250470817573609			
YKR030W	0.36768606407118154			0.2666667100468525			0.7303335756513615	
YKR031C	0.6322527557978739		0.5565089418945774		0.7957618278101746		-0.32654910294359496	-0.8114389160144715
YKR037C			-0.5533472059601365		-0.40836708832639346		-0.450747142956765	
YKR038C			-0.2358224499332785		-0.34436041967464703			
YKR039W						-1.72792446544185	-0.4907158106488335	-1.13480488648906
YKR042W			0.5231947908014976		0.5840793230046475		1.17534347459195	1.0070244518416636
YKR043C		-0.30869299675114603	-0.3827762541438795	-0.27377490089461753	-0.384563398527116		1.53547069777406	0.5703657325560335
YKR045C		-0.32899591554180896	-0.27047916457331156		-0.48238879436240795			
YKR046C		-0.41016960425111954	-0.3900719045245665				-0.57398232727236	-1.10245763639639
YKR047W	0.8493319031756096		0.5413911155634414	0.8242744881586794				
YKR048C							-0.32184498139941653	
YKR049C			-0.46094283769745753		-0.7213294256475731	-0.7396875329854155	-0.6384774191403895	-0.7178476477004394
YKR050W			0.6288871490275749	0.6319387041539375	0.8438563535715421		-0.5462590580501511	-0.8988195557785434
YKR051W							-0.9177852268340785	-0.8289945209830735
YKR052C						-1.3849646420750652		0.7543943251297776
YKR053C		0.6434703991121216	0.5058274743773805	0.6465747777416689	0.544488903508257			0.635128496608975
YKR054C	0.656667858011218		0.6519752517422979	0.539117261202956	1.062737352676165			
YKR055W			-0.33273641769900547					-0.5061375563941986
YKR056W							0.6786393725766591	0.996782518646287
YKR057W		-0.7729787546108445	-0.824519684976139	-0.6201466267162831	-1.15622153799595		1.03238781943771	
YKR058W							-1.19126169350763	-1.218883915771805
YKR059W		0.4418303640479455	0.40232863171456	0.40329970250087		1.173500466884775	0.8668057745710895	
YKR060W					-0.6197858248504775		0.8406597867899164	
YKR061W		0.739122319128251	0.48162195078100656	0.6861690199497326			0.6600689521225205	1.0954083745401
YKR064W	0.5176599567470406	0.354212327773338	0.3611842040768395		0.6964635423682735			
YKR065C	-0.471994203338675	-0.860645905512591	-0.913440662802272	-0.710776114825919	-0.8279270630574065		-0.46514693711041755	-0.508123073360624
YKR066C	-1.441717026524165	-0.6047244483006571	-0.7575797367706675	-0.9966598260380054			-0.321464446128555	
YKR067W					0.464633507246519		-0.5104033535155085	
YKR068C							-0.5429543452912525	-0.4044993460620959
YKR069W								0.5480265579255306
YKR070W		-0.5805364561004951	-0.6110311463753684	-0.39743685961180797	-0.4849279804479575			
YKR071C		0.39801445475509256					1.24285689545517	1.11993386065919
YKR074W		-0.6314400101103326	-0.6624286569369711	-0.4170427007383555	-0.7498786387141194			
YKR075C					-1.35230171742325		1.16742253888552	0.770790100373647
YKR076W							-1.74469156255188	-2.08403420954446
YKR077W				0.41645790020379897	0.5526478029713815			
YKR078W			0.262298823574329					
YKR079C		0.32902654483947	0.288293306650532					
YKR080W	-0.8678470048026256					0.7436225380638308		-0.5191101727236845
YKR081C					-0.47616737123922703		0.93403578339552	0.5594943284573686
YKR082W		0.34408689690246996	0.353209440484432		0.4206850469666641			
YKR083C		-1.0539541075603729	-0.7037258096568935	-0.5539141650470629	-0.7722362691523286			
YKR085C	-0.5326026895782465	-0.792709233334032	-0.945278716904944	-0.674257815368921	-1.298498276036385			0.6453912684507305
YKR088C		-0.282930027539684						
YKR089C		0.3530587810792515			0.542438362904426		-0.7768292577281606	-0.9081560853119015
YKR091W		2.36721067339208	2.0970359315649	2.07668574143713	2.20351386932622	1.4929841338476302		
YKR092C					-0.3665379155755135		1.67176478932902	1.0160016401833158
YKR093W	-1.72584460836			0.5540357067022905		1.479614563174085	0.5892890931919584	0.8774091574096825
YKR094C							1.34109837956124	
YKR095W	0.782193256380739		0.524007479444359	0.4938159737797245	0.81906192548637		-0.5604242720192165	-0.708210753407372
YKR096W	0.676536932420947	0.7211470948503316	0.7457595537009944	0.611168842270061	1.13331323154732		-0.43658305741035247	-0.596715712794338
YKR098C	0.6211289375806784				0.4356122374160785			
YKR100C							-0.4870361491108585	-0.6636597717871944
YKR101W			0.358168920970665		0.34018112491766495		-0.39980804470203757	
YKR102W		0.6509890021072904	0.739216464526324	0.988661024376871	1.78190814289756	1.064049146935235		-0.6574044346496599
YKR103W	0.9202972114425241	0.6789813984666164	0.8581137569406514	0.7327847629822051	1.878114046704375			-0.8727104076116561
YKR104W	1.0121663816543225	0.500087050866721	0.8621140071075415	0.761173787145395	1.9479522263171951			
YKR105C		0.7623574824721615	0.7850179097103933	0.9323938806014096	0.8664557088943365			-0.9735332484775541
YLL001W					0.3410320241892525			0.395862124358755
YLL002W	-0.715052215202932	-0.6696455951886565						
YLL003W		0.290978518686403	0.3356590885271855	0.35179876538860655	0.432609605754385			
YLL004W							1.1637613295500149	1.51394917731596
YLL005C			0.49999940585182306	0.595902401935674	0.77428971012596			
YLL006W					0.434792615251709			
YLL007C					0.7332263358680775			
YLL009C	-0.7328291045190946	-0.6880583151027415	-0.7721182893885911	-0.8427260526502744	-1.19841462980176		0.40122546873354004	0.773777981527963
YLL010C							0.436748535767366	
YLL011W					-0.36948849809646755		1.116582560916225	
YLL012W		0.5332561808495304	0.4930524194330295	0.6225335959618845	0.5252807575112994		1.08115470475965	
YLL013C			1.03628218359017	0.6501005174740859	1.1931679220826		0.528687287910022	
YLL014W		-0.7362805347173336	-0.49885896437606003		-0.8177015257926454			0.4865693878105535
YLL015W		0.4096436957306205	0.432232499950832	0.4191537973175525	0.6034240940394096		-0.34899600409933507	-0.7350122608644596
YLL018C				-0.4236857710487555				-0.516978926271587
YLL019C			0.734101295759439	0.7117449952631245	1.0006246267845516			
YLL021W			0.48766702527994543	0.36168759596513	0.723813242035579			
YLL022C	-0.6505200500333974	-0.5348848758845706	-0.4887204449422095	-0.37467897061514754	-0.366388748474437			-0.792815744732965
YLL023C							-0.6162530872698235	-0.8481679355060965
YLL024C		2.085113009667295	2.395196701914355	1.76422028559805	1.49799076078032	1.37667229930442	2.017218816693695	1.81724701663906
YLL026W		1.14300077441594	1.239769594834875	0.820664130816294	0.8049959252430681		0.7360645963352891	1.056112934612615
YLL027W		0.9675217618533585	0.795606659178729	0.6121459767284765				
YLL028W		0.603066064661211	0.536150917963369	0.452444149404479		-0.8787125078948546	0.9779632317825859	
YLL029W						-0.9401119415616105		
YLL031C		-0.32823275029413546					-0.716409112214764	-0.7181151988270116
YLL032C					0.6869779165644956			
YLL034C							1.6728546045676902	
YLL035W		0.3007080566294065	0.35563247870135395	0.34785793448629454	0.3920749310530375		1.327407410716595	
YLL036C		-0.25736640181644	-0.2267602016349675					
YLL038C				-0.5562060381441816			-0.5072820590504166	
YLL039C		0.9571552362224591	0.915597382005682	0.9035892365160436	0.725211602613556			0.4970515118450004
YLL040C					0.6813768755635046		-0.8328107358816654	-1.200442413734165
YLL041C	-1.0224407082143716	-1.253926846864545	-1.4972793500287	-1.05247867717341	-0.7873972164807346		-0.388645056304046	-0.5173116961551505
YLL042C		-0.8187886566307274	-0.682173850164441					
YLL045C							1.6901340099996003	
YLL048C		0.480587767000896	0.407580399028819		0.5192586636663454		-0.9105701307636955	-1.18749649111748
YLL049W		-0.38772733734608744						
