	Tneg1	T45	T60	T90	T180	T300
YLR006C					1.12293015671245	1.080193019189215
YLR008C			-1.17453397745376		-1.24152973651964	
YLR009W					-1.0486860985632	
YLR016C		-1.08071850237201				
YLR018C		-1.20880800254325	-1.30587731132788			
YLR021W			-1.146751756730265		-1.0592909029589501	
YLR022C			-1.23444672684741		-1.15570893044911	
YLR024C		1.16706904299561	1.44179516469253	1.2311936353576098	1.2248132767829047	
YLR027C				-1.02152122712815		
YLR029C					-1.12152953564609	
YLR038C	-1.872762501609835	-1.0692985154102599	-1.37966105021693		-1.7003804316097602	
YLR042C				1.113227324000165	2.174152464281645	2.025533228921125
YLR043C					-1.1815719221953849	
YLR054C		1.38701476370592		1.861159579617115	1.9627811215870747	
YLR055C	-1.08479538565441					
YLR056W		-1.0866013916166901	-1.2976118272713202			
YLR058C			-1.4169348457452702	-1.8969713663110501	-1.6565831532164599	
YLR061W		-1.6272479174880299			-1.490753791047715	-1.561898094631875
YLR063W			-1.115214084713765			
YLR064W				1.0505476823538302		
YLR070C		1.4778235444845451	1.4398803327678098	1.342507847090205		
YLR073C		-1.3625687251192549	-1.18100668184102			
YLR074C			-1.3258398405647651		-1.109027306346175	
YLR075W		-1.1307200273242448	-2.124765011893855	-1.68479773136663	-1.937827028539115	
YLR080W			1.1227836717156952	1.518470170554445	1.2160131606182252	
YLR081W				1.182536029744795	1.1179740291307798	
YLR087C			1.561366767437395		1.6535613011989403	
YLR089C	1.4744283069500752					
YLR092W		1.29471755481248	1.29065873574028	1.2100015811662899	1.130117828435355	
YLR099C				1.43133797731152		
YLR099W-A					-1.621715616725935	-1.44350754159309
YLR106C	1.1482168143837752					
YLR108C			1.1746410092269102			
YLR109W		1.37156808827653		1.248190140379725		
YLR120C		1.6230829823950652	1.2125198584360048	1.9234141471495851	2.4135101990025047	
YLR121C	1.0666211257681648	2.081101642346205	1.574267662490045	2.06156868795229	2.756618313126925	1.746926879912775
YLR125W			1.18520281970634		1.1407514620171648	
YLR130C		-1.41252312234956	-1.0658266030017702	-1.56878542195607		
YLR132C	-1.5013846852082051				-1.025422255374095	
YLR133W	-1.5135507342271848					
YLR134W			2.1182781161561848			
YLR142W				1.4472738978681599	1.724447767587685	
YLR146W-A					-1.3051360085098052	
YLR147C		-1.0978224424672	-1.6365329533979	-1.200983868417775	-1.267691601613035	
YLR151C					1.2938070909781847	1.40491084141728
YLR167W					-1.9365729152855948	
YLR168C	-1.3911861547111402				-1.3875194975075	
YLR174W	-3.33311413651591					
YLR176C					1.15270582776244	
YLR177W		1.62836576890647	1.75861710394318	1.6848855185073202	1.8019713790565	
YLR179C						-1.727596476828885
YLR180W			-1.0602804704195		-1.053392743972025	
YLR185W				-1.048164329718635	-1.498308086992795	
YLR186W			-1.219618604900475		-1.19833454813649	
YLR187W					1.36713761639154	
YLR189C			1.11950666255269			
YLR194C		1.51581820727198		1.77278289543047	2.48606125417792	1.767928223580515
YLR204W	-1.34315203808784				-1.07185837625103	
YLR216C		3.1117783984374743	2.5707495600717603	3.296160453311855	2.1434517316786152	1.398207195757855
YLR220W	-1.21871190715687					
YLR221C			-1.15106508349579		-1.1170122849314552	
YLR223C	1.252805331252785					
YLR230W			-1.1131287886850698			
YLR233C					1.177647427475945	1.0736687164366998
YLR234W		1.4387407395696399	1.1788718875261202		1.39845227094717	1.4255199265426601
YLR247C		1.329990811409355	1.5070858995818148	1.50510782178791	1.4138506293053998	
YLR257W						1.136848066987645
YLR258W		1.090201589069215				
YLR259C		2.15703987204071	1.79000737057198	2.19032177718769	1.64867455210086	
YLR260W		1.109764627005885	1.1347596936817599		1.128716130789745	
YLR262C-A					-1.552432323812605	
YLR263W					1.119193624371965	
YLR264W		-1.095552290319925	-1.26355443795294	-1.3935121710467602	-1.898421830754995	-1.3406527814158302
YLR266C			1.04466783425748			
YLR267W			1.172196780420535	1.09504588791222		
YLR268W					-1.03073418838963	
YLR270W		1.232100270982835	1.3644232254396402	1.516534572812565	1.314665360669365	
YLR273C		2.34425746831002	2.01631211669912	2.046285146736785	2.15418393728243	1.8811517294545301
YLR284C	-1.47090385431761					
YLR287C-A					-1.3736057561125952	
YLR295C	-1.05325236643223		-1.21787553539503			
YLR297W					1.568501628786745	
YLR304C	-1.5221093801206198					
YLR312W-A			-1.13395974091365		-1.063040576736745	
YLR316C					-1.07104382546018	
YLR318W	1.2265412002496552					
YLR324W		1.1780605892896951	1.21234465924484	1.2364477658633901		
YLR325C				-1.16704203264524	-1.851099367511035	
YLR327C	-2.11676467892238				2.4079505868225097	
YLR333C			-1.07382032381278		-1.32764803972756	
YLR341W	1.227526581137955					
YLR342W-A			1.2688190989129149	1.077826767456115		
YLR343W	1.3379310425746551	1.2439615135937199	1.8065897744272	1.6069448828422601	2.3319253133096547	1.60450995059227
YLR344W			-1.1715393443666		-1.4506955018660053	
YLR345W		1.590850635735065	1.485247652635365	1.5508340391206747		
YLR348C					-1.3328764393751098	-1.09389622250359
YLR352W			1.2495705514719			
YLR355C	-1.253485621727625		-1.183705683039175	-1.048590763638085	-1.043395216291695	
YLR359W			-1.331543058145995	-1.3728971742508649	-1.1470025419623648	
YLR367W		-1.2064676980611302	-1.28459677252862		-2.060088642390865	
YLR377C	-2.777707954797065					
YLR388W		-1.1433294468862498		-1.39531481478759	-2.07931558806559	-1.504185510374115
YLR390W						-1.0321078009933098
YLR393W						1.1351947182040552
YLR395C	-1.62000187364553		-1.202267281752385			
YLR405W					-1.25934693461178	
YLR406C		-1.0636648971522151	-1.1276608686655	-1.19342750571826	-1.796319466669115	-1.2907260082847203
YLR413W		-1.17322630633893				
YLR414C					1.2960166401459152	
YLR420W				-1.0932218729263599		
YLR422W			1.3565192601372749		1.3081614707062101	
YLR423C			1.0718423991904549	1.526541068011395		
YLR425W			1.094274962092515			
YLR432W			-1.143049824342125	-1.110330512712175	-1.179714360700355	
YLR435W			-1.25548859484284		-1.05058824437822	
YLR438C-A	-1.197259364404025	-1.06613220455518	-1.120881835912	-1.0536923223321049	-1.4649848433116799	-1.058208733802965
YLR438W		1.5372972744728002	1.535206127808415	1.40065606002428		
YLR441C					-1.2515497290989548	
YLR446W	1.3809669099677402		1.131484052059255		1.124978622408545	1.572152377659195
YLR454W			1.60503176537912	1.11053170950602	1.15682548110767	
YML001W					-1.561789754413695	
YML002W	1.1277208934075449		1.38562387482306		1.2490878460175652	
YML003W	1.1190142414409898					1.3422627521480301
YML009C			-1.0161631041114898		-1.71856212369089	
YML020W						1.2307402978907551
YML022W			-1.126042872750115		-1.27677176438204	
YML024W			-1.08376023062872	-1.12122980938714	-1.8700177979340098	
YML026C			-1.314491128122895		-1.9078192480316352	
YML027W	-1.08031131602286					
YML030W	-1.10717368686464					
YML034W			1.2553033688008952			
YML043C	1.2619441971201					
YML048W		1.4521752032242148				
YML049C			1.228268061309365			
YML052W	-1.39507255079501				-1.433805166306215	
YML054C		1.26751318186303	1.1196416240742448	1.17762789795744	1.2387144311662248	
YML059C			1.21784791562433		1.10394792511948	
YML064C					-1.066856970215865	
YML080W			-1.05471583138646			
YML081C-A	-1.3198828842870551		-1.08177388489225		-1.2005933310491748	
YML087C	-2.2034916709539347					
YML091C		1.12353214293365	1.31751474560243		1.0765974898061799	1.9553169279842402
YML100W		2.047064898114725	2.5243906216314453	2.418876476187995	2.577667043662495	2.097730318540535
YML105C					-1.14717500610899	
YML108W		-1.2041320929134849	-1.167332455016275			
YML109W						1.32693034672316
YML113W		-1.2416143442289003	-1.5366029788336748	-1.08653338076949	-1.031452831953555	
YML116W		-1.309395994964885		-1.3183378325147648		
YML117W			1.067517691485			
YML118W		1.39660404050648	1.1406473249514248		1.276609960780045	
YML120C	-1.88151628251736					
YML128C		1.26327726228254	1.2662807739044348	1.4815576303401699	1.37275428737696	1.2708858353549202
YML129C	-1.4225345592567848				-1.335309763618505	
YML130C		2.6058952591745648	2.275311202079865	2.9326017831943547	1.620598991943285	1.7102952770140099
YMR002W	-1.26416282426299					
YMR003W					-1.2958682796019998	
YMR008C					1.4773128501381851	
YMR011W		2.60140467113661	1.588186583420255		2.3039317953322698	3.050859894526685
YMR031C	-1.73471493594829					
YMR034C				1.25342467850339	1.4200109457098198	
YMR035W	-1.268988890037655					
YMR038C			-1.006486635134715		-1.220712139005515	-1.20475430377381
YMR042W		-1.007016309665475				-1.631119026160885
YMR043W			-1.09339122645161	-1.00601529258425		
YMR053C			1.413778879153475			
YMR056C	-1.3924723350464547					
YMR059W		-1.38935088530105	-1.584952366395205		-2.030881793422515	-1.70221203201
YMR062C		-1.28045621293967	-1.10557135005816	-1.905023096463965	-1.440011731042775	
YMR071C						-1.1355978407010001
YMR074C					-1.177521143116015	-1.10826015289743
YMR081C	-1.7680886057552099	1.320997873838485	1.076400570559115		1.2541993331367949	
YMR085W		1.7908795884945152	1.632995541138875	1.69345863052997	1.60212932482595	
YMR091C					-1.0317065207454	
YMR094W	1.23343621078988					
YMR095C	1.2585417774368999				-1.54300260442265	-1.6938778407934851
YMR096W	1.1330512125550452	-1.121716076568925		-1.46922676900375	-1.9689571225224	
YMR103C		2.1516396108289753	1.917009149807585	1.480965249716745	1.4338224774162351	1.3892450703619348
YMR104C		3.030637400974085	2.2177867832532554	1.9535310975745048	2.503260674909125	2.28244210311111
YMR105C		1.141899501890335	1.9605723212776747	1.462296807132645	1.62751285231798	
YMR107W	-2.9032143371586447	-2.12675393106784	-1.690020951151845			
YMR110C						1.36054107723295
YMR112C			-1.076392790407675			
YMR116C					-1.250878211007735	
YMR119W					1.182122239406385	
YMR119W-A		-1.42452922192535		-1.54686295758989	-1.5494258563603849	
YMR120C			-1.029364004035585	-1.8873749274604048	-1.201961716899555	
YMR131C			-1.05750581152743			
YMR132C		-1.078564431365485				
YMR136W			1.1244444332015249		1.5771533277903802	
YMR139W		1.18608339058893	1.22367722499808			
YMR140W		1.03842914108708	1.183587868109655	1.063957727041585	1.2925902439274601	
YMR141C			1.57222560466194			
YMR143W					-1.317191640728935	
YMR145C						2.04237037397664
YMR157C	-1.0590362987581599					
YMR160W			1.4199953614556002		1.0927809014362548	
YMR163C			1.056798585131445			
YMR169C		1.440693574172935	1.44643305435933	1.563832069420735	1.7286827130526699	1.2576262313923947
YMR170C		1.64889279106131	1.584804554701285	1.4743424810758898	1.192705373777865	
YMR181C					1.12267975127733	
YMR182C					1.202751685222625	
YMR186W		3.19133675832696	2.79763705581987	2.7563325504319405	1.5908177450376453	
YMR189W				-1.6818053188123852		
YMR190C			1.33459801970402		1.2518055150299001	1.1295049515590598
YMR191W				1.0934949108530048		1.09628649832777
YMR194C-B						-1.167258551728545
YMR195W	1.338719668887975	-1.40581718770436		-1.473959563652155		
YMR196W		1.74187260018771	1.962007711111035	1.83333457508628	2.10880265085141	1.376621564355025
YMR230W				-1.203507038511975	-1.819958521110855	
YMR233W					-1.15738279535383	
YMR236W					-1.0856352515679801	
YMR239C			-1.01419874491377			
YMR241W					-1.586130981251485	
YMR242C					-1.0981643348716201	
YMR245W					-1.72959125173984	-1.244955753972985
YMR250W		1.520362751305255	1.6448599861684952	1.5756973746588598	1.78961673782345	
YMR251W-A				1.60340963809678		
YMR256C	-1.57964583966543		-1.0859588347731601		-1.348110806903175	
YMR257C		1.2180249560563752	1.4268182262534501		1.24569440182694	1.2206753540992699
YMR259C	1.294580133740465					
YMR260C					-1.124753092459815	
YMR261C		1.05017269816052	1.07752024127065			
YMR263W		-1.285113865987355	-1.2229050340541852		-1.498595029347285	
YMR264W					-1.10183544658909	
YMR269W					-1.0901316408196449	
YMR275C					1.08659766447801	
YMR279C	1.1632140036986551				1.4079975721625249	
YMR280C	-1.4144565380359548		2.02079306813425	1.560922584230525	2.33628293157932	1.786701089715375
YMR295C			-1.08967173613482			
YMR300C				-1.09524806211877		
YMR302C			1.18460533685627			
YMR303C	-2.2839184809813595					
YMR304C-A	-1.324255554249325					
YMR304W			1.43831226964606			
YMR305C	-1.053132218811275	1.1592106949701901			1.581478392241215	1.292560771539395
YMR306W	1.331638871830255	1.23193009159987	1.55976019214229		1.67772514537327	1.4351311646676002
YMR315W		1.338272651286355	1.090257596863655			
YMR316W		1.1751492219532498		1.22519337372115		
YMR319C	2.513584863473225					-2.39599972533415
YNL006W		1.2350425772791649	1.1725078648682101	1.2858529860885448		
YNL007C		3.362373763251475	2.97474342030858	3.2254774111613402	2.2970437034759703	
YNL008C		1.1219529424554802	1.132228204676245			
YNL009W		1.233712488232595	1.233310148389105	1.4496370387083048		
YNL012W			1.49359799388565		1.5297448670405052	1.3604308745085
YNL014W		1.94289078115579	2.00579186272214	1.8151777227875252	1.9157461991823652	
YNL015W	-1.3124602978080802	1.422801356136115		1.69883831466822		
YNL024C	1.452071006093485		-1.211076681034635			
YNL024C-A		-1.488666166110785	-1.3308795715400699	-1.02703956154018	-1.4731472206492848	-1.3953150446927352
YNL030W	-1.49233520689775			-1.481701846436355	-1.751876983033395	
YNL052W	-2.18805618250406	-1.0984422881507903	-1.2904815749110847	-1.02766655605923	-1.068133620707305	
YNL058C	1.3541892533657651		1.0874461495076901			
YNL063W			1.3235288464937098	1.26177930488479		
YNL064C		1.7261075259374852	1.34790303463636	1.8743369228706053	1.12602240648244	
YNL065W		-2.02398060136673	-1.64127813728596	-1.6474220347396349		
YNL066W				-1.180762612278355		
YNL067W			-1.230875037575145		-1.418188976803195	
YNL068C	1.171534257944205					
YNL075W			-1.4138126104885202	-1.0083714050431651	-1.367128744363065	
YNL077W		2.9839438136266	2.5235003310794353	2.691728378576865	1.458242874191705	
YNL086W				-1.0751705217974699		
YNL090W			-1.14096030284251			
YNL096C			-1.090018955973615			
YNL099C					-1.18546058568211	
YNL100W	-1.95421168495539					
YNL104C				-1.320230919267265		
YNL106C			1.083050487761515		1.2029536983802398	1.3210484466103551
YNL108C			-1.1021180827118497			
YNL110C					-1.12739288667145	
YNL111C						1.320146562684815
YNL112W			-1.3649840839304002		-1.038292805205	
YNL113W			-1.246688120685425		-1.2650264222905099	
YNL115C		1.0915648559901951	1.0868039023924152	1.0727530047191398	1.0964000505748999	
YNL117W	-3.100851605394695					
YNL122C					-1.39675310777133	
YNL124W			-1.041785398492865			
YNL125C		1.16398293714299			1.43162523472111	
YNL129W					-1.32807235197487	
YNL138W-A	-1.72898380742392	-1.21243395517312	-1.480327489014225	-1.35778875200284	-1.8456914930113149	-1.87965081065584
YNL139C					1.234555162182655	
YNL142W		-1.33902788304494	-1.454984623846795			-2.949485557390835
YNL144C		2.016579934317555	1.617468011703625			1.9164191695946249
YNL145W		-1.61854609909242	-1.3301238906752801	-1.6055844449898	-1.832254811459465	-2.120115294433655
YNL146C-A					-1.62381277720952	-1.7753551851787148
YNL147W					-1.234095353775495	
YNL148C	-1.053896691167345			-1.089260929399855		
YNL150W					-1.3809475686748298	
YNL151C		-1.07719435921949	-1.2963472253105799	-1.14528376535561	-1.258636432819975	
YNL153C			-1.3452196803688101		-1.3374465935808901	
YNL162W-A			-1.044374022765255			
YNL169C				-1.2496866288712098	-1.52104959378791	
YNL170W		-1.370179603921935		-1.58944221162921	-1.70238612206029	
YNL172W			1.4036514416914603		1.3357728690051802	
YNL175C					-1.3397121704836499	
YNL178W			-1.05391923079781	-1.11292481296376	-1.658938314158485	
YNL188W					-1.18812114200892	
YNL192W		1.55671044618393	1.14112717309782	1.4587638302144148	2.03508792549575	
YNL201C	1.11642388031657					
YNL208W				1.362294695990625		
YNL210W	1.3752950245592				1.3752163315922652	
YNL220W		-1.03803127335206	-1.427817311426315	-1.44000830872251	-1.511566980590505	
YNL222W				-1.159849452253545	-1.443868287284925	
YNL231C					-1.047048534586205	
YNL232W		-1.14466724931589	-1.0243230565481949		-1.250034810886145	
YNL237W	-1.36869113125471					
YNL241C		1.775163177623755	1.8234100967903402	1.6078379809475098		
YNL242W		1.550462292546865	1.8225995933880548	1.329653358466835	1.326725746897445	1.1442355119427998
YNL244C			-1.055914141049195		-1.29120532425255	
YNL248C			-1.107853206160725			
YNL250W			1.0865827210417751		1.1495643736097598	
YNL254C						-1.6664042483924648
YNL255C			-1.0815790736595599	-1.01827255193852		
YNL261W	1.1168970702566252					
YNL264C	1.030515810506795					
YNL270C		1.074456359450185				
YNL274C		1.43603803648683	1.273853834326345	1.3809116972623752		
YNL279W					1.1908926926139403	
YNL281W		1.1274412781002052		1.493866033996695		
YNL289W	-2.69207617422474					
YNL297C			1.12343531848845			
YNL300W	-1.212828888795195					
YNL302C			-1.151690054306305	-1.0820509941673402	-1.62704995843377	
YNL304W	-1.401332667581045					
YNL327W			-1.081907226022805			
YNL336W		1.4466791273104849	1.3332457974010001	1.94623262887287	1.807489917677275	
YNR002C	-3.88773523547579					
YNR007C	-1.16796212089181					
YNR019W			1.12954637396789			
YNR020C	-1.09567377606828					
YNR024W		-1.304926320317855	-1.5643018546210399		-1.6381836481433498	
YNR029C					-1.043806956406545	
YNR032C-A					-1.333964926539255	
YNR034W-A					1.46819989994966	
YNR036C	-1.05169386347057					
YNR041C					-1.075529483677375	
YNR044W					1.212186096428075	
YNR050C			-1.31138552837169	-1.272699417328015	-1.6089713536979	
YNR056C				-1.00865112070626	-1.4280491946396001	
YNR057C		-1.234329828249575	-1.9259516640947951		-1.466662678890125	
YNR058W		-1.5766711050289448	-1.95273051167499	-1.6867350543077002	-1.80856394785262	-1.461896217758805
YNR059W				1.1345295187940998	1.12609154810912	
YNR063W					1.44161204839784	
YNR065C	1.136071625354925		1.3003120546273401	1.18515275081282	2.05317702535975	
YNR068C		2.9182837365590597	2.78759914281103	2.8766721739400802	2.26748303344717	
YNR069C		3.0997719180179253	2.678411219615675	2.49422549535289	2.7829663609934796	
YNR070W			1.1476478231186702		1.511567279797865	1.18453223033608
YNR075W		1.5692115494333452		1.7525792418706398	2.2834341204544	
YOL007C						1.4280889480085701
YOL010W			-1.1644926962902749			
YOL011W				1.112885402539065	1.85247689811224	
YOL012C	-1.2250402434206848					
YOL015W	1.257680211710835	1.7740914703062	1.608217130521095	1.68141488912763	1.60994516357896	
YOL016C		1.567400472859265		1.68921844693465	1.2853703446830052	
YOL019W	-1.28756996289569					
YOL023W	-1.07861870776744					
YOL031C		1.246208159628285	1.07639775829761	1.572483652650305		
YOL032W	-1.35608713557039	1.6975496729609099	1.60652663028289	1.7873769794898902		
YOL036W					1.2437480019704452	
YOL039W				-1.158488757667315	-1.3291208697735652	
YOL040C				-1.14017243965335	-1.24907569365243	
YOL045W	1.4362472756494051					
YOL048C			1.18472744121711			
YOL052C-A				1.756856459015005	2.67323878307477	
YOL058W	1.4310097450094799	-1.347464753302675	-1.168627535908745	-2.0142775032107902	-1.687124539518675	
YOL059W	1.3004294035420751					
YOL060C		1.227967414188365	1.44730893017023	1.1517070868611952	1.52421319379017	1.108149374976385
YOL064C					-1.1024361942885799	
YOL077W-A	-1.3299739523478649		-1.23757785561078		-1.23756332003396	
YOL080C			-1.1029221418719901			
YOL081W		1.71489316024406	2.056857078870565	1.5721060005641698	1.351540665524805	
YOL083W		1.14363742495445	1.1192126191791751			
YOL086C		-1.093490469998235	-1.689482230643105	-1.611903773902045		
YOL086W-A					-1.629095261253145	-1.2144205790095652
YOL087C			1.04721062624459			
YOL091W	1.16724382726386		1.1244965644357552			
YOL097C			-1.08551427739937		-1.1365199412220601	
YOL100W					1.0886941702474502	
YOL104C				1.17688384783318	1.77886970228746	
YOL105C			1.145365398648445	1.088984287520775	1.38072088453686	
YOL108C	-1.9484532183145649			-1.23964475432285	-1.82132322983151	
YOL109W	-2.086641695357685					
YOL110W	-1.616343391335085					
YOL113W		1.28031901575136	1.611589471612485	1.39649516455182	1.468922817196625	1.4244153627338099
YOL117W			1.29121108582197			
YOL120C					-1.214851797689075	
YOL121C			-1.28892567541408	-1.1187353624121252	-1.60756658426522	
YOL122C						1.1354889307537501
YOL124C			-1.32944215801756			
YOL126C	-2.80449100541629					
YOL127W			-1.2331439388217251	-1.204452197299545	-1.6132042484276647	
YOL136C	1.928710925480615					
YOL139C			-1.283738172374345		-1.13017048185639	
YOL140W		-1.037198011251495		-1.53855608395384		
YOL143C				-1.14391101662539	-1.36834251798645	
YOL147C	-1.178402925075835					
YOL149W					-1.21259672695339	
YOL154W			-1.22376659915211		-4.8107194846180406	-5.977066022323729
YOR004W			-1.13408285358835		-1.27956463801521	
YOR005C		1.1513931299044602	1.36841592768933	1.29617944587736	1.446570490723215	
YOR006C		-1.286504656021	-1.56829564291967		-1.31688170359338	
YOR007C		1.64780627962622	1.20400094358159	1.91428943499047	1.12026187111528	
YOR009W	1.21983052170203					
YOR010C	1.14371100241218					
YOR020C		1.3388252920100652		1.6568221263768348		
YOR021C					-1.2537522701487398	
YOR027W		3.6326872800391996	3.3059904773735553	3.62527464760171	2.7347559490182247	1.968488298311855
YOR030W					1.3928121425529352	
YOR032C				1.1703567754179849	1.3465685289381448	1.2194352595581899
YOR035C		1.2873084700313249	1.16244081210578	1.1577579885797902	1.628503832761555	
YOR036W	-1.567091013017835					
YOR044W	1.14223915041677					
YOR045W	-1.293856284474475		-1.3524771711904098		-1.663107934524315	-1.2970533915465552
YOR052C	-1.09013845861508	1.19354478893522		1.2683893095821652		
YOR058C					1.3404637408903701	
YOR065W	-1.23710089266701					
YOR077W		-1.0917286427127548	-1.3736042893191152			
YOR078W			-1.10703572931194			
YOR095C			-1.36991409529735	-1.27938977698609	-1.7191947444017202	
YOR096W			-1.0180629462425599		-1.4876128301067448	
YOR101W			-1.02430065024111	-1.04051141463902	-1.571400657943275	
YOR107W		-1.1745911120054848	-1.0564535476971249			
YOR108W				-1.05173565873738	-1.140182857257295	
YOR120W		1.0428193859052	1.326081846466225	1.2379798859664248	1.64972166725512	1.28960182050014
YOR122C					-1.09061000941843	
YOR124C			1.187128396948445			
YOR125C					-1.16270562861912	
YOR127W					1.08714284806703	
YOR128C				-1.2740703795183599		
YOR130C		-1.156465035626165		-1.465357286284175		
YOR133W	1.150127536545775		1.26738845079112			
YOR137C		1.8419056932083797	1.650338186265235	1.7478199870323552	1.4513482773820499	
YOR143C			-1.071087714552045		-1.17130832537744	
YOR152C		1.5558500165946252	1.71524283297074	2.284231060588915	1.9005775454734501	
YOR153W			1.165817125683765	1.10032526350953		
YOR159C		-1.207049887583795	-1.29545391329401	-1.09394267395712	-1.804020331812155	
YOR167C					-1.800771625102505	
YOR173W		1.07815359095293	1.47399504008155	1.50593675605721	1.57499270406172	
YOR176W						1.72211678574748
YOR177C		1.08689103687058			1.50852747936143	
YOR179C		-1.4492210065728102	-1.64486569767864	-1.3117266037005648	-1.2994735749193649	
YOR180C			1.0832303004905648			
YOR182C					-1.54380998692378	
YOR184W					-1.29678100475239	
YOR185C		1.04472964624526	1.16237669831589	1.620950316159285		
YOR190W		1.23662772513818	1.626085219901355	1.103920215717785	1.1611751481906751	
YOR192C					1.895912612731135	
YOR193W	1.387442659092965	1.3622586554157698	1.44035145382606	1.68465973659978		
YOR196C	-1.13581835400411					
YOR202W		-1.714514838181525	-1.34681023108087	-2.09427303508597	-1.718943433136975	
YOR208W		1.901452716373445	1.8365134112245851	2.19909020467818	2.5335157065589198	1.67066998399038
YOR210W		-1.269515282038675	-1.43550007433684		-1.603404537603855	-1.367163857110755
YOR220W		1.47440764012212		1.49767043123669	1.22336440508019	
YOR222W			-1.0032672853876101	-1.2109905024704748		
YOR223W	-1.1753385658414799					
YOR224C			-1.012157097594965		-1.066728241120125	
YOR225W		-2.1062813333828		-1.604843687732455	-2.21717648450975	-2.90742384974586
YOR226C		-1.37220130068854	-1.599300940979985	-1.58149101785212	-1.999073658774765	-2.682793217543425
YOR227W			1.824519798539825	1.178167597683835	1.6425232626684902	
YOR228C	-1.3754282458808949					
YOR229W						-1.2597025090836849
YOR234C			-1.276725149550275		-1.818241220970675	
YOR252W			-1.26851007600688			
YOR253W				-1.01549090473201	-1.2370199773544002	
YOR257W					-1.2144153399210897	
YOR264W						-1.45157684473587
YOR273C		2.8290789647778753	2.828111191307645	2.86553712868359		
YOR275C			1.038171426295835			
YOR276W			-1.4201693298945999			
YOR283W		-1.0379128037017251	-1.705230401338975	-1.267934328179315	-1.26636998124705	-1.443567886221725
YOR288C		1.4041710705694799	1.11032684699087			
YOR293W			-1.0823327122716297	-1.08082429268259	-1.81376666384464	
YOR294W			-1.25854062108125			
YOR298C-A		2.3500713639661197	1.808560653220745	1.83451181194953		
YOR298W	1.2105933896263599	2.227869698613585	2.48821487316121	2.466119537802265	1.41787515746836	
YOR302W			-1.3101666217100552			
YOR304C-A		-1.18246072682893				
YOR306C	1.6402008993258148					
YOR312C			-1.12330775671903	-1.029153206652635	-1.44115934163434	
YOR313C	-2.41080979838861	-1.3851984501219952		-1.362825777260075	-1.5748241444241549	
YOR315W					-1.20757619321386	
YOR318C	-1.077809275512175				-1.37184819748654	
YOR321W			1.1069745523067902			
YOR328W		1.849557322331655	2.011798224361355	1.7697333470410652	1.763533999231215	
YOR336W			1.3167812241796002		1.568925913697035	
YOR338W					1.721016848023705	
YOR340C			-1.15077634050036		-1.06506420523022	
YOR342C			-1.17494193816213			
YOR348C	-2.096704505088395					
YOR349W					1.1126412344620151	
YOR356W						1.396853282077465
YOR363C		1.087034834027825	1.257933426351755		1.2788575000846003	
YOR365C		1.480516024353895	1.322461146389925	1.1564373883989	1.236529634656395	
YOR369C		-1.0788902192585699		-1.34087351945325	-1.9012702081316601	
YOR374W	-2.04972630725473					
YOR377W		1.16418416700904			1.35988983058652	
YOR385W		1.8647373050816949	1.294138644345095	2.10538114333631	2.1860820851872003	1.2578730018833149
YOR386W		1.900326580596925	1.74488775387095	1.5672723723342652	1.20415235541972	
YOR389W	1.18613876818036			1.5025135278444148		
YPL003W			1.102270640723595			
YPL004C		1.09053934859658				
YPL006W			1.2313809537862		1.24894637794872	
YPL013C		-1.111752269271635			-1.3571976792483902	
YPL014W	1.334906587674335		1.26559291042987		2.4532165839271203	
YPL015C					1.103200237542505	
YPL016W					1.29949773081694	
YPL017C			1.289148115804285		1.26649351990518	
YPL018W		1.4061955927228549	1.4200294933120348	1.096441405702035	1.182093917374305	
YPL019C		1.127110945904695				
YPL037C			-1.405148851997175	-1.04403091963067	-1.460396704964685	
YPL038W		-1.14504588747315	-1.0839673277094			
YPL057C		1.8717843962539398	1.5141465751132102	1.82251831632347	1.65628580723554	1.34083291501321
YPL058C	-4.1049673579348145	-1.88747320820503		-1.9227228197392798		-3.0319493574364147
YPL061W	-3.249926427527865	1.9217755333309652	1.5122838750502998	1.5397170924290802		
YPL070W					1.0665183726166751	
YPL075W	1.08253406035411					
YPL078C	-1.265857918166235					
YPL079W			-1.0134788920802151	-1.02282641330588	-1.496245171505	
YPL088W		1.0368520186381949		1.67121720234573	1.8446637786055549	
YPL089C					1.63786144881957	
YPL090C					-1.4486657727509649	
YPL092W		-1.4614319210396802	-1.115377039944235	-2.3045938527047998		
YPL095C	1.370369662894015					
YPL106C		1.964718730396465	1.5459883949170101	2.212805853429035	1.753551397597295	
YPL108W		-1.04384310177695	-1.3029168394939399			
YPL109C			1.08757862771289			
YPL110C					1.6580531665082698	1.3421164120572802
YPL111W	-1.3301712070295701			-1.09837869547431		
YPL113C		1.111960211099225	1.17315638318751			
YPL123C			1.262646079018595		1.168413610711075	
YPL134C	-1.8104876126465401	1.31864169501138	1.1057614526633301	1.244562872735235	1.1149127795804399	1.299972560352885
YPL135W		-1.26930694876703	-1.2464771306257747	-1.16468132855778		-1.5166152684282448
YPL137C			1.1405249462612699		1.59506271938071	
YPL141C					1.343339642859735	1.198662653068035
YPL142C			1.47829070176322	1.166634951316885		
YPL143W						-1.224267589353465
YPL144W		-1.29309688786332	-1.046233024182585	-1.4406345196844748	-1.4463280109396048	-1.11164277570323
